datos_año;clase_inmueble;distrito_cod;distrito_nombre;barrio_cod;barrio_nombre;uso_cod;uso_deno;inmuebles_barrio;año_cons_medio;sup_cons_barrio;sup_cons_media;sup_suelo_barrio;sup_suelo_media;val_cat_barrio;val_cat_medio
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;I;Industrial;15;1983,00;1135,00;76,00;;;982493,91 €;65499,59 €
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;K;Deportivo;10;1983,00;16925,00;1692,00;;;12977830,20 €;1297783,02 €
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;M;Suelos sin edificar, obras de urbanización y jardinería;9;;;;18885,00;2098,00;7039952,50 €;782216,94 €
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;O;Oficinas;263;1986,00;275093,00;1046,00;;;435361601,17 €;1655367,30 €
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;P;Edificio Singular;2;1982,00;4326,00;2163,00;;;5473101,90 €;2736550,95 €
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;R;Religioso;5;1977,00;11112,00;2222,00;;;10712674,70 €;2142534,94 €
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;V;Residencial;5872;1983,00;747901,00;127,00;;;1003186107,19 €;170842,32 €
2018;UR;15;Ciudad Lineal;156;San Juan Bautista;Y;Sanidad y Beneficencia;11;1977,00;37998,00;3454,00;;;49153230,42 €;4468475,49 €
2018;UR;15;Ciudad Lineal;157;Colina;A;Almacén-Estacionamiento;1830;1987,00;79275,00;43,00;;;40926760,25 €;22364,35 €
2018;UR;15;Ciudad Lineal;157;Colina;C;Comercial;206;1975,00;27246,00;132,00;;;42136491,66 €;204546,08 €
2018;UR;15;Ciudad Lineal;157;Colina;E;Cultural;16;1979,00;48643,00;3040,00;;;58463908,26 €;3653994,27 €
2018;UR;15;Ciudad Lineal;157;Colina;G;Ocio y Hostelería;7;1950,00;5609,00;801,00;;;8471101,31 €;1210157,33 €
2018;UR;15;Ciudad Lineal;157;Colina;I;Industrial;11;1970,00;4144,00;377,00;;;3238306,68 €;294391,52 €
2018;UR;15;Ciudad Lineal;157;Colina;K;Deportivo;3;1971,00;871,00;290,00;;;164232,60 €;54744,20 €
2018;UR;15;Ciudad Lineal;157;Colina;M;Suelos sin edificar, obras de urbanización y jardinería;20;;;;9397,00;470,00;4913949,50 €;245697,48 €
2018;UR;15;Ciudad Lineal;157;Colina;O;Oficinas;114;1975,00;23655,00;208,00;;;31997848,76 €;280682,88 €
2018;UR;15;Ciudad Lineal;157;Colina;R;Religioso;2;1967,00;4585,00;2292,00;;;4680029,20 €;2340014,60 €
2018;UR;15;Ciudad Lineal;157;Colina;V;Residencial;3070;1978,00;364037,00;119,00;;;492118512,31 €;160299,19 €
2018;UR;15;Ciudad Lineal;157;Colina;Y;Sanidad y Beneficencia;9;1953,00;29515,00;3279,00;;;34114016,19 €;3790446,24 €
2018;UR;15;Ciudad Lineal;158;Atalaya;A;Almacén-Estacionamiento;315;1991,00;17863,00;57,00;;;7017969,00 €;22279,27 €
2018;UR;15;Ciudad Lineal;158;Atalaya;C;Comercial;23;1974,00;1733,00;75,00;;;2649513,52 €;115196,24 €
2018;UR;15;Ciudad Lineal;158;Atalaya;E;Cultural;2;1966,00;3089,00;1544,00;;;3614539,81 €;1807269,90 €
2018;UR;15;Ciudad Lineal;158;Atalaya;G;Ocio y Hostelería;2;1949,00;4266,00;2133,00;;;2572338,62 €;1286169,31 €
2018;UR;15;Ciudad Lineal;158;Atalaya;I;Industrial;2;1968,00;58,00;29,00;;;34778,97 €;17389,48 €
2018;UR;15;Ciudad Lineal;158;Atalaya;K;Deportivo;1;1993,00;670,00;670,00;;;64839,25 €;64839,25 €
2018;UR;15;Ciudad Lineal;158;Atalaya;M;Suelos sin edificar, obras de urbanización y jardinería;2;;;;6240,00;3120,00;376920,00 €;188460,00 €
2018;UR;15;Ciudad Lineal;158;Atalaya;O;Oficinas;48;1991,00;14158,00;295,00;;;23900695,67 €;497931,16 €
2018;UR;15;Ciudad Lineal;158;Atalaya;P;Edificio Singular;1;1996,00;2507,00;2507,00;;;3714460,52 €;3714460,52 €
2018;UR;15;Ciudad Lineal;158;Atalaya;R;Religioso;4;1976,00;8562,00;2140,00;;;8391065,15 €;2097766,29 €
2018;UR;15;Ciudad Lineal;158;Atalaya;V;Residencial;716;1978,00;122440,00;171,00;;;165883018,48 €;231680,19 €
2018;UR;15;Ciudad Lineal;158;Atalaya;Y;Sanidad y Beneficencia;1;1959,00;3899,00;3899,00;;;4257708,00 €;4257708,00 €
2018;UR;15;Ciudad Lineal;159;Costillares;A;Almacén-Estacionamiento;8836;1986,00;301413,00;34,00;;;122349392,38 €;13846,69 €
2018;UR;15;Ciudad Lineal;159;Costillares;C;Comercial;343;1983,00;41475,00;121,00;;;60616066,73 €;176723,23 €
2018;UR;15;Ciudad Lineal;159;Costillares;E;Cultural;18;1977,00;51619,00;2868,00;;;49420653,76 €;2745591,88 €
2018;UR;15;Ciudad Lineal;159;Costillares;G;Ocio y Hostelería;76;2003,00;16246,00;214,00;;;33353962,11 €;438867,92 €
2018;UR;15;Ciudad Lineal;159;Costillares;I;Industrial;9;1987,00;329,00;37,00;;;293008,02 €;32556,45 €
2018;UR;15;Ciudad Lineal;159;Costillares;K;Deportivo;58;1986,00;43597,00;752,00;;;37947203,81 €;654262,13 €
2018;UR;15;Ciudad Lineal;159;Costillares;M;Suelos sin edificar, obras de urbanización y jardinería;24;;;;72184,00;3008,00;26695582,00 €;1112315,92 €
2018;UR;15;Ciudad Lineal;159;Costillares;O;Oficinas;235;1987,00;245285,00;1044,00;;;354236288,56 €;1507388,46 €
2018;UR;15;Ciudad Lineal;159;Costillares;P;Edificio Singular;3;1966,00;52564,00;17521,00;;;51359096,42 €;17119698,81 €
2018;UR;15;Ciudad Lineal;159;Costillares;R;Religioso;4;1983,00;13137,00;3284,00;;;14388423,53 €;3597105,88 €
2018;UR;15;Ciudad Lineal;159;Costillares;V;Residencial;9321;1985,00;1302793,00;140,00;;;1848663731,34 €;198333,20 €
2018;UR;15;Ciudad Lineal;159;Costillares;Y;Sanidad y Beneficencia;5;1990,00;31849,00;6370,00;;;45555195,08 €;9111039,02 €
2018;UR;16;Hortaleza;161;Palomas;A;Almacén-Estacionamiento;2579;2001,00;93295,00;36,00;;;38909208,22 €;15086,94 €
2018;UR;16;Hortaleza;161;Palomas;C;Comercial;64;1995,00;118611,00;1853,00;;;105839291,10 €;1653738,92 €
2018;UR;16;Hortaleza;161;Palomas;E;Cultural;8;1984,00;27691,00;3461,00;;;30267179,75 €;3783397,47 €
2018;UR;16;Hortaleza;161;Palomas;G;Ocio y Hostelería;6;1978,00;15015,00;2502,00;;;21107431,92 €;3517905,32 €
2018;UR;16;Hortaleza;161;Palomas;I;Industrial;5;1975,00;5939,00;1188,00;;;4406542,69 €;881308,54 €
2018;UR;16;Hortaleza;161;Palomas;K;Deportivo;25;1981,00;18722,00;749,00;;;16818502,67 €;672740,11 €
2018;UR;16;Hortaleza;161;Palomas;M;Suelos sin edificar, obras de urbanización y jardinería;78;;;;259733,00;3330,00;34161472,69 €;437967,60 €
2018;UR;16;Hortaleza;161;Palomas;O;Oficinas;6;2004,00;97485,00;16248,00;;;108954980,71 €;18159163,45 €
2018;UR;16;Hortaleza;161;Palomas;R;Religioso;1;1998,00;2641,00;2641,00;;;2440589,48 €;2440589,48 €
2018;UR;16;Hortaleza;161;Palomas;V;Residencial;2635;1992,00;531262,00;202,00;;;686360157,97 €;260478,24 €
2018;UR;16;Hortaleza;161;Palomas;Y;Sanidad y Beneficencia;1;2000,00;871,00;871,00;;;1202678,40 €;1202678,40 €
2018;UR;16;Hortaleza;162;Piovera;A;Almacén-Estacionamiento;4386;1999,00;145739,00;33,00;;;74046007,92 €;16882,35 €
2018;UR;16;Hortaleza;162;Piovera;C;Comercial;220;1995,00;28615,00;130,00;;;48778831,14 €;221721,96 €
2018;UR;16;Hortaleza;162;Piovera;E;Cultural;15;1988,00;142248,00;9483,00;;;79253103,70 €;5283540,25 €
2018;UR;16;Hortaleza;162;Piovera;G;Ocio y Hostelería;3;1996,00;7017,00;2339,00;;;10378612,16 €;3459537,39 €
2018;UR;16;Hortaleza;162;Piovera;I;Industrial;10;1994,00;8437,00;844,00;;;9287223,53 €;928722,35 €
2018;UR;16;Hortaleza;162;Piovera;K;Deportivo;18;1993,00;59273,00;3293,00;;;48842422,90 €;2713467,94 €
2018;UR;16;Hortaleza;162;Piovera;M;Suelos sin edificar, obras de urbanización y jardinería;105;;;;536470,00;5109,00;54937314,32 €;523212,52 €
2018;UR;16;Hortaleza;162;Piovera;O;Oficinas;28;1992,00;73168,00;2613,00;;;102567793,40 €;3663135,48 €
2018;UR;16;Hortaleza;162;Piovera;R;Religioso;2;2000,00;2912,00;1456,00;;;3476390,20 €;1738195,10 €
2018;UR;16;Hortaleza;162;Piovera;V;Residencial;5432;1993,00;1403231,00;258,00;;;2108192161,20 €;388106,07 €
2018;UR;16;Hortaleza;162;Piovera;Y;Sanidad y Beneficencia;17;2003,00;15563,00;915,00;;;20774000,98 €;1222000,06 €
2018;UR;16;Hortaleza;163;Canillas;A;Almacén-Estacionamiento;6954;1991,00;258085,00;37,00;;;99962137,33 €;14374,77 €
2018;UR;16;Hortaleza;163;Canillas;C;Comercial;1084;1976,00;218419,00;201,00;;;243700326,11 €;224815,80 €
2018;UR;16;Hortaleza;163;Canillas;E;Cultural;30;1979,00;70449,00;2348,00;;;63585270,44 €;2119509,01 €
2018;UR;16;Hortaleza;163;Canillas;G;Ocio y Hostelería;10;1560,00;3795,00;380,00;;;4401607,61 €;440160,76 €
2018;UR;16;Hortaleza;163;Canillas;I;Industrial;100;1973,00;67376,00;674,00;;;48175949,30 €;481759,49 €
2018;UR;16;Hortaleza;163;Canillas;K;Deportivo;17;1985,00;40185,00;2364,00;;;32532765,38 €;1913692,08 €
2018;UR;16;Hortaleza;163;Canillas;M;Suelos sin edificar, obras de urbanización y jardinería;164;;;;224890,00;1371,00;49219018,77 €;300115,97 €
2018;UR;16;Hortaleza;163;Canillas;O;Oficinas;229;1984,00;187254,00;818,00;;;187924399,19 €;820630,56 €
2018;UR;16;Hortaleza;163;Canillas;P;Edificio Singular;3;1997,00;13456,00;4485,00;;;13881191,58 €;4627063,86 €
2018;UR;16;Hortaleza;163;Canillas;R;Religioso;16;1982,00;36185,00;2262,00;;;28661118,46 €;1791319,90 €
2018;UR;16;Hortaleza;163;Canillas;T;Espectáculos;1;2002,00;1974,00;1974,00;;;2133280,10 €;2133280,10 €
2018;UR;16;Hortaleza;163;Canillas;V;Residencial;18142;1978,00;1898739,00;105,00;;;2238317071,51 €;123377,64 €
2018;UR;16;Hortaleza;163;Canillas;Y;Sanidad y Beneficencia;23;1995,00;36278,00;1577,00;;;42425263,71 €;1844576,68 €
2018;UR;16;Hortaleza;164;Pinar del Rey;A;Almacén-Estacionamiento;7159;1991,00;321495,00;45,00;;;114866844,82 €;16045,10 €
2018;UR;16;Hortaleza;164;Pinar del Rey;C;Comercial;1472;1974,00;232943,00;158,00;;;255027715,87 €;173252,52 €
2018;UR;16;Hortaleza;164;Pinar del Rey;E;Cultural;27;1972,00;70326,00;2605,00;;;60337675,44 €;2234728,72 €
2018;UR;16;Hortaleza;164;Pinar del Rey;G;Ocio y Hostelería;6;1646,00;11424,00;1904,00;;;12594353,86 €;2099058,98 €
2018;UR;16;Hortaleza;164;Pinar del Rey;I;Industrial;77;1971,00;18959,00;246,00;;;9114481,93 €;118369,90 €
2018;UR;16;Hortaleza;164;Pinar del Rey;K;Deportivo;19;1990,00;42848,00;2255,00;;;27545684,00 €;1449772,84 €
2018;UR;16;Hortaleza;164;Pinar del Rey;M;Suelos sin edificar, obras de urbanización y jardinería;99;;;;200140,00;2022,00;22950249,97 €;231820,71 €
2018;UR;16;Hortaleza;164;Pinar del Rey;O;Oficinas;137;1972,00;142368,00;1039,00;;;196948690,66 €;1437581,68 €
2018;UR;16;Hortaleza;164;Pinar del Rey;P;Edificio Singular;1;2006,00;4971,00;4971,00;;;5278658,18 €;5278658,18 €
2018;UR;16;Hortaleza;164;Pinar del Rey;R;Religioso;13;1973,00;5652,00;435,00;;;5055065,10 €;388851,16 €
2018;UR;16;Hortaleza;164;Pinar del Rey;V;Residencial;24000;1974,00;2151384,00;90,00;;;2402999522,51 €;100124,98 €
2018;UR;16;Hortaleza;164;Pinar del Rey;Y;Sanidad y Beneficencia;19;1988,00;81783,00;4304,00;;;87358106,00 €;4597795,05 €
2018;UR;16;Hortaleza;165;Apostol Santiago;A;Almacén-Estacionamiento;995;1987,00;52454,00;53,00;;;19604247,56 €;19702,76 €
2018;UR;16;Hortaleza;165;Apostol Santiago;C;Comercial;178;1979,00;25306,00;142,00;;;26749131,46 €;150276,02 €
2018;UR;16;Hortaleza;165;Apostol Santiago;E;Cultural;6;1970,00;19978,00;3330,00;;;18339973,63 €;3056662,27 €
2018;UR;16;Hortaleza;165;Apostol Santiago;G;Ocio y Hostelería;2;1992,00;15391,00;7696,00;;;19962703,18 €;9981351,59 €
2018;UR;16;Hortaleza;165;Apostol Santiago;I;Industrial;15;1977,00;49666,00;3311,00;;;19279821,27 €;1285321,42 €
2018;UR;16;Hortaleza;165;Apostol Santiago;K;Deportivo;10;1994,00;41733,00;4173,00;;;25470005,90 €;2547000,59 €
2018;UR;16;Hortaleza;165;Apostol Santiago;M;Suelos sin edificar, obras de urbanización y jardinería;18;;;;91387,00;5077,00;10094848,00 €;560824,89 €
2018;UR;16;Hortaleza;165;Apostol Santiago;O;Oficinas;20;1978,00;64928,00;3246,00;;;73373970,87 €;3668698,54 €
2018;UR;16;Hortaleza;165;Apostol Santiago;P;Edificio Singular;2;1995,00;8742,00;4371,00;;;8332561,44 €;4166280,72 €
2018;UR;16;Hortaleza;165;Apostol Santiago;R;Religioso;1;1975,00;1488,00;1488,00;;;1524902,40 €;1524902,40 €
2018;UR;16;Hortaleza;165;Apostol Santiago;V;Residencial;6476;1976,00;704474,00;109,00;;;766743172,50 €;118397,65 €
2018;UR;16;Hortaleza;165;Apostol Santiago;Y;Sanidad y Beneficencia;5;1984,00;7270,00;1454,00;;;6437788,49 €;1287557,70 €
2018;UR;16;Hortaleza;166;Valdefuentes;A;Almacén-Estacionamiento;20891;2006,00;629607,00;30,00;;;272633221,39 €;13050,27 €
2018;UR;16;Hortaleza;166;Valdefuentes;C;Comercial;452;1994,00;344008,00;761,00;;;395198383,48 €;874332,71 €
2018;UR;16;Hortaleza;166;Valdefuentes;E;Cultural;23;1904,00;172917,00;7518,00;;;182080550,45 €;7916545,67 €
2018;UR;16;Hortaleza;166;Valdefuentes;G;Ocio y Hostelería;10;1988,00;30430,00;3043,00;;;44432339,93 €;4443233,99 €
2018;UR;16;Hortaleza;166;Valdefuentes;I;Industrial;352;1984,00;391368,00;1112,00;;;273337566,65 €;776527,18 €
2018;UR;16;Hortaleza;166;Valdefuentes;K;Deportivo;10;2003,00;668291,00;66829,00;;;46036777,14 €;4603677,71 €
2018;UR;16;Hortaleza;166;Valdefuentes;M;Suelos sin edificar, obras de urbanización y jardinería;543;;;;6696064,00;12332,00;1131385904,70 €;2083583,62 €
2018;UR;16;Hortaleza;166;Valdefuentes;O;Oficinas;1245;2007,00;904336,00;726,00;;;1120933412,07 €;900348,12 €
2018;UR;16;Hortaleza;166;Valdefuentes;R;Religioso;5;1988,00;8059,00;1612,00;;;8075303,94 €;1615060,79 €
2018;UR;16;Hortaleza;166;Valdefuentes;T;Espectáculos;1;2006,00;41474,00;41474,00;;;27699608,30 €;27699608,30 €
2018;UR;16;Hortaleza;166;Valdefuentes;V;Residencial;25011;2005,00;3851199,00;154,00;;;4555842267,96 €;182153,54 €
2018;UR;16;Hortaleza;166;Valdefuentes;Y;Sanidad y Beneficencia;8;1998,00;108469,00;13559,00;;;125787884,71 €;15723485,59 €
2018;UR;17;Villaverde;171;San Andrés;A;Almacén-Estacionamiento;7246;1991,00;266079,00;37,00;;;75120326,20 €;10367,14 €
2018;UR;17;Villaverde;171;San Andrés;C;Comercial;1246;1971,00;154143,00;124,00;;;117298315,77 €;94139,90 €
2018;UR;17;Villaverde;171;San Andrés;E;Cultural;53;1977,00;77467,00;1462,00;;;54880865,72 €;1035488,03 €
2018;UR;17;Villaverde;171;San Andrés;G;Ocio y Hostelería;9;1974,00;19530,00;2170,00;;;13238983,38 €;1470998,15 €
2018;UR;17;Villaverde;171;San Andrés;I;Industrial;1507;1994,00;1692230,00;1123,00;;;496970973,69 €;329775,03 €
2018;UR;17;Villaverde;171;San Andrés;K;Deportivo;11;1975,00;65094,00;5918,00;;;24555391,80 €;2232308,35 €
2018;UR;17;Villaverde;171;San Andrés;M;Suelos sin edificar, obras de urbanización y jardinería;471;;;;2417272,00;5132,00;216926268,96 €;460565,33 €
2018;UR;17;Villaverde;171;San Andrés;O;Oficinas;1226;2001,00;337199,00;275,00;;;167656090,83 €;136750,48 €
2018;UR;17;Villaverde;171;San Andrés;P;Edificio Singular;6;1971,00;13006,00;2168,00;;;7625127,67 €;1270854,61 €
2018;UR;17;Villaverde;171;San Andrés;R;Religioso;7;1959,00;18021,00;2574,00;;;2377433,64 €;339633,38 €
2018;UR;17;Villaverde;171;San Andrés;T;Espectáculos;1;1988,00;3204,00;3204,00;;;2589414,96 €;2589414,96 €
2018;UR;17;Villaverde;171;San Andrés;V;Residencial;18149;1976,00;1575143,00;87,00;;;1083762639,00 €;59714,73 €
2018;UR;17;Villaverde;171;San Andrés;Y;Sanidad y Beneficencia;34;1978,00;35474,00;1043,00;;;24467890,01 €;719643,82 €
2018;UR;17;Villaverde;172;San Cristobal;A;Almacén-Estacionamiento;5;1980,00;246,00;49,00;;;80237,00 €;16047,40 €
2018;UR;17;Villaverde;172;San Cristobal;C;Comercial;311;1964,00;14475,00;47,00;;;6095217,06 €;19598,77 €
2018;UR;17;Villaverde;172;San Cristobal;E;Cultural;8;1970,00;31520,00;3940,00;;;10681613,85 €;1335201,73 €
2018;UR;17;Villaverde;172;San Cristobal;G;Ocio y Hostelería;16;1965,00;1074,00;67,00;;;435258,40 €;27203,65 €
2018;UR;17;Villaverde;172;San Cristobal;I;Industrial;16;1961,00;1551,00;97,00;;;373900,13 €;23368,76 €
2018;UR;17;Villaverde;172;San Cristobal;K;Deportivo;3;1982,00;10442,00;3481,00;;;2490149,92 €;830049,97 €
2018;UR;17;Villaverde;172;San Cristobal;M;Suelos sin edificar, obras de urbanización y jardinería;236;;;;188978,00;801,00;3423465,44 €;14506,21 €
2018;UR;17;Villaverde;172;San Cristobal;O;Oficinas;21;1967,00;7631,00;363,00;;;3964239,02 €;188773,29 €
2018;UR;17;Villaverde;172;San Cristobal;P;Edificio Singular;1;1957,00;131640,00;131640,00;;;51661067,49 €;51661067,49 €
2018;UR;17;Villaverde;172;San Cristobal;R;Religioso;4;1966,00;3390,00;848,00;;;1228498,75 €;307124,69 €
2018;UR;17;Villaverde;172;San Cristobal;V;Residencial;5649;1965,00;388194,00;69,00;;;158498807,53 €;28057,85 €
2018;UR;17;Villaverde;172;San Cristobal;Y;Sanidad y Beneficencia;4;1964,00;1354,00;338,00;;;474650,60 €;118662,65 €
2018;UR;17;Villaverde;173;Butarque;A;Almacén-Estacionamiento;2360;2005,00;101717,00;43,00;;;30851370,88 €;13072,61 €
2018;UR;17;Villaverde;173;Butarque;C;Comercial;233;1992,00;36363,00;156,00;;;24950410,49 €;107083,31 €
2018;UR;17;Villaverde;173;Butarque;E;Cultural;8;1983,00;30494,00;3812,00;;;18247428,42 €;2280928,55 €
2018;UR;17;Villaverde;173;Butarque;I;Industrial;46;1980,00;352237,00;7657,00;;;93711411,61 €;2037204,60 €
2018;UR;17;Villaverde;173;Butarque;K;Deportivo;5;1992,00;11099,00;2220,00;;;2929799,82 €;585959,96 €
2018;UR;17;Villaverde;173;Butarque;M;Suelos sin edificar, obras de urbanización y jardinería;124;;;;908433,00;7326,00;63634564,00 €;513181,97 €
2018;UR;17;Villaverde;173;Butarque;O;Oficinas;19;1998,00;31542,00;1660,00;;;23428079,78 €;1233056,83 €
2018;UR;17;Villaverde;173;Butarque;V;Residencial;7705;1997,00;828428,00;108,00;;;583145275,70 €;75684,01 €
2018;UR;17;Villaverde;173;Butarque;Y;Sanidad y Beneficencia;5;1984,00;12726,00;2545,00;;;11519197,43 €;2303839,49 €
2018;UR;17;Villaverde;174;Los Rosales;A;Almacén-Estacionamiento;4774;1993,00;210384,00;44,00;;;59126044,00 €;12385,01 €
2018;UR;17;Villaverde;174;Los Rosales;C;Comercial;929;1977,00;134518,00;145,00;;;121465532,00 €;130748,69 €
2018;UR;17;Villaverde;174;Los Rosales;E;Cultural;36;1974,00;60622,00;1684,00;;;41237835,06 €;1145495,42 €
2018;UR;17;Villaverde;174;Los Rosales;G;Ocio y Hostelería;1;1992,00;122,00;122,00;;;108594,95 €;108594,95 €
2018;UR;17;Villaverde;174;Los Rosales;I;Industrial;70;1977,00;98332,00;1405,00;;;21706479,90 €;310092,57 €
2018;UR;17;Villaverde;174;Los Rosales;K;Deportivo;11;1985,00;27674,00;2516,00;;;15205400,94 €;1382309,18 €
2018;UR;17;Villaverde;174;Los Rosales;M;Suelos sin edificar, obras de urbanización y jardinería;62;;;;193533,00;3122,00;5048681,30 €;81430,34 €
2018;UR;17;Villaverde;174;Los Rosales;O;Oficinas;102;1985,00;32187,00;316,00;;;25950786,10 €;254419,47 €
2018;UR;17;Villaverde;174;Los Rosales;R;Religioso;4;1979,00;2529,00;632,00;;;1871753,58 €;467938,40 €
2018;UR;17;Villaverde;174;Los Rosales;V;Residencial;14426;1980,00;1301022,00;90,00;;;927902248,04 €;64321,52 €
2018;UR;17;Villaverde;174;Los Rosales;Y;Sanidad y Beneficencia;17;1987,00;16820,00;989,00;;;14921613,42 €;877741,97 €
2018;UR;17;Villaverde;175;Los Angeles;A;Almacén-Estacionamiento;2257;1981,00;98039,00;43,00;;;26187233,69 €;11602,67 €
2018;UR;17;Villaverde;175;Los Angeles;C;Comercial;720;1970,00;55511,00;77,00;;;41359436,19 €;57443,66 €
2018;UR;17;Villaverde;175;Los Angeles;E;Cultural;25;1970,00;45016,00;1801,00;;;25134525,84 €;1005381,03 €
2018;UR;17;Villaverde;175;Los Angeles;I;Industrial;38;1969,00;111840,00;2943,00;;;38299512,32 €;1007881,90 €
2018;UR;17;Villaverde;175;Los Angeles;K;Deportivo;8;1984,00;13952,00;1744,00;;;5219828,75 €;652478,59 €
2018;UR;17;Villaverde;175;Los Angeles;M;Suelos sin edificar, obras de urbanización y jardinería;75;;;;482569,00;6434,00;132324788,90 €;1764330,52 €
2018;UR;17;Villaverde;175;Los Angeles;O;Oficinas;45;1971,00;19322,00;429,00;;;6837910,47 €;151953,57 €
2018;UR;17;Villaverde;175;Los Angeles;P;Edificio Singular;7;1965,00;4251,00;607,00;;;2488879,88 €;355554,27 €
2018;UR;17;Villaverde;175;Los Angeles;R;Religioso;2;1964,00;2980,00;1490,00;;;1591778,36 €;795889,18 €
2018;UR;17;Villaverde;175;Los Angeles;V;Residencial;13437;1971,00;1203948,00;90,00;;;915982525,94 €;68168,68 €
2018;UR;17;Villaverde;175;Los Angeles;Y;Sanidad y Beneficencia;18;1976,00;16037,00;891,00;;;13267321,22 €;737073,40 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;A;Almacén-Estacionamiento;6886;1993,00;294742,00;43,00;;;75774667,73 €;11004,16 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;C;Comercial;1141;1978,00;137353,00;120,00;;;114467348,28 €;100321,95 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;E;Cultural;28;1978,00;51134,00;1826,00;;;31711214,64 €;1132543,38 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;G;Ocio y Hostelería;379;2001,00;79695,00;210,00;;;64915414,53 €;171280,78 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;I;Industrial;1136;1994,00;1322672,00;1164,00;;;509187546,52 €;448228,47 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;K;Deportivo;5;1992,00;32606,00;6521,00;;;21652606,04 €;4330521,21 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;M;Suelos sin edificar, obras de urbanización y jardinería;1304;;;;20491235,00;15714,00;545630980,06 €;418428,67 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;O;Oficinas;486;1993,00;367923,00;757,00;;;167293695,46 €;344225,71 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;P;Edificio Singular;4;1988,00;8483,00;2121,00;;;5393022,95 €;1348255,74 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;R;Religioso;10;1970,00;29057,00;2906,00;;;3972542,13 €;397254,21 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;V;Residencial;14953;1981,00;1203589,00;80,00;;;914254521,36 €;61141,88 €
2018;UR;18;Villa de Vallecas;181;Casco Histórico de Vallecas;Y;Sanidad y Beneficencia;21;1975,00;19105,00;910,00;;;14630565,01 €;696693,57 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;A;Almacén-Estacionamiento;1771;1990,00;174787,00;99,00;;;41325601,89 €;23334,61 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;C;Comercial;393;1983,00;60414,00;154,00;;;37671995,52 €;95857,49 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;E;Cultural;14;1989,00;24770,00;1769,00;;;16958328,76 €;1211309,20 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;I;Industrial;20;1984,00;28491,00;1425,00;;;9343875,83 €;467193,79 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;K;Deportivo;8;1995,00;14658,00;1832,00;;;7520272,65 €;940034,08 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;M;Suelos sin edificar, obras de urbanización y jardinería;45;;;;206957,00;4599,00;26614877,20 €;591441,72 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;O;Oficinas;33;1984,00;15007,00;455,00;;;8392011,86 €;254303,39 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;R;Religioso;2;1970,00;2071,00;1036,00;;;1279915,24 €;639957,62 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;T;Espectáculos;1;1984,00;2815,00;2815,00;;;1303105,73 €;1303105,73 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;V;Residencial;9601;1980,00;969594,00;101,00;;;632060122,08 €;65832,74 €
2018;UR;18;Villa de Vallecas;182;Santa Eugenia;Y;Sanidad y Beneficencia;17;1993,00;95476,00;5616,00;;;71573875,24 €;4210227,96 €
2018;UR;18;Villa de Vallecas;183;Ensanche de Vallecas;A;Almacén-Estacionamiento;12383;2008,00;331333,00;27,00;;;110517767,10 €;8924,96 €
2018;UR;18;Villa de Vallecas;183;Ensanche de Vallecas;C;Comercial;502;2009,00;386497,00;770,00;;;349429844,12 €;696075,39 €
2018;UR;18;Villa de Vallecas;183;Ensanche de Vallecas;E;Cultural;7;2009,00;70594,00;10085,00;;;58269770,26 €;8324252,89 €
2018;UR;18;Villa de Vallecas;183;Ensanche de Vallecas;I;Industrial;255;2008,00;114035,00;447,00;;;34557263,06 €;135518,68 €
2018;UR;18;Villa de Vallecas;183;Ensanche de Vallecas;K;Deportivo;4;2007,00;56127,00;14032,00;;;33051318,25 €;8262829,56 €
2018;UR;18;Villa de Vallecas;183;Ensanche de Vallecas;M;Suelos sin edificar, obras de urbanización y jardinería;583;;;;3183964,00;5461,00;323321647,69 €;554582,59 €
